,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id,trainer_id,owner_id
202310010402,15,7,15,パワポケプレミア,牝3,54.0,小崎綾也,1:11.0,2.1/2,429.0,17.0,380(-14),[西] 牧田和弥,1200,晴,芝,良,2023年1月22日,2020100427,01152,01123,302033
202310010402,16,1,1,ニジノテンシ,牝3,54.0,長岡禎仁,1:12.0,6,496.9,18.0,398(+8),[東] 蛯名利弘,1200,晴,芝,良,2023年1月22日,2020106971,01142,01131,629800
202310010402,17,6,12,カシノロマネ,牝3,53.0,亀田温心,1:13.5,9,268.9,16.0,398(+22),[西] 藤沢則雄,1200,晴,芝,良,2023年1月22日,2020109147,01176,01041,514009
202310010402,18,3,6,スマートミラージュ,牝3,54.0,松若風馬,1:13.7,1.1/2,167.6,15.0,436(-10),[西] 音無秀孝,1200,晴,芝,良,2023年1月22日,2020100679,01154,01002,007803
202310010403,1,7,12,ララシャンドン,牡5,58.0,中井裕二,0:58.3,,4.8,3.0,508(+16),[西] 坂口智康,1000,曇,ダート,稍重,2023年1月22日,2018110088,01141,01170,851800
202310010403,2,7,11,ペイシャカレン,牝4,53.0,今村聖奈,0:58.4,1/2,7.9,4.0,454(+6),[東] 粕谷昌央,1000,曇,ダート,稍重,2023年1月22日,2019100132,01193,01096,163002
202310010403,3,3,3,アカザ,牝4,56.0,丹内祐次,0:58.6,1.1/2,3.8,2.0,436(0),[東] 伊坂重信,1000,曇,ダート,稍重,2023年1月22日,2019104374,01091,01177,624007
202310010403,4,2,2,ルヴェルジェ,牝4,52.0,永島まな,0:58.7,クビ,2.9,1.0,472(0),[西] 杉山晴紀,1000,曇,ダート,稍重,2023年1月22日,2019110130,01187,01157,854800
202310010403,5,8,14,デルマカミーラ,牝4,56.0,浜中俊,0:58.8,1,13.2,6.0,474(+2),[西] 牧田和弥,1000,曇,ダート,稍重,2023年1月22日,2019100170,01115,01123,274002
202310010403,6,6,10,グランデフィオーレ,牝5,56.0,藤岡康太,0:58.9,1/2,30.8,8.0,470(+6),[西] 藤岡健一,1000,曇,ダート,稍重,2023年1月22日,2018105497,01116,01062,486800
202310010403,7,6,9,キュートヘスティア,牝4,53.0,佐々木大,0:59.0,1/2,12.0,5.0,440(+2),[東] 辻哲英,1000,曇,ダート,稍重,2023年1月22日,2019103600,01197,01182,361800
202310010403,8,5,7,ラージベル,牝4,54.0,原優介,0:59.0,ハナ,75.5,12.0,474(+18),[東] 松永康利,1000,曇,ダート,稍重,2023年1月22日,2019102203,01184,01093,781800
202310010403,9,4,5,サンランシング,牝5,54.0,小林凌大,0:59.0,クビ,70.6,11.0,474(-8),[東] 堀内岳志,1000,曇,ダート,稍重,2023年1月22日,2018100298,01177,01189,059803
202310010403,10,1,1,タマモテラコッタ,牡4,57.0,亀田温心,0:59.1,1/2,39.3,10.0,486(-16),[西] 南井克巳,1000,曇,ダート,稍重,2023年1月22日,2019106589,01176,01049,515800
202310010403,11,5,8,キリシマタウン,牡4,57.0,角田大和,0:59.4,1.3/4,37.9,9.0,462(+18),[東] 天間昭一,1000,曇,ダート,稍重,2023年1月22日,2019106305,01186,01090,772002
202310010403,12,3,4,ミルトクリーガー,牡4,57.0,松本大輝,0:59.5,クビ,130.2,13.0,468(-8),[西] 中竹和也,1000,曇,ダート,稍重,2023年1月22日,2019103301,01191,01039,695033
202310010403,13,4,6,メイム,牝5,54.0,藤田菜七,0:59.5,クビ,158.0,14.0,410(+8),[東] 小桧山悟,1000,曇,ダート,稍重,2023年1月22日,2018106887,01164,01005,526002
202310010403,14,8,13,ニシノコチ,牝4,56.0,勝浦正樹,0:59.6,クビ,24.8,7.0,484(-12),[東] 杉浦宏昭,1000,曇,ダート,稍重,2023年1月22日,2019103949,01025,01008,897009
202310010404,1,4,4,リアム,牡6,60.0,蓑島靖典,3:11.0,,3.8,2.0,536(+4),[東] 萩原清,2860,曇,障害,良,2023年1月22日,2017105386,01068,01017,226800
202310010404,2,5,6,メリディアンローグ,牡6,60.0,大江原圭,3:11.0,クビ,3.1,1.0,496(+8),[東] 蛯名正義,2860,曇,障害,良,2023年1月22日,2017105375,01120,01191,124008
202310010404,3,3,3,アランデル,セ5,60.0,中村将之,3:11.5,3,17.0,7.0,534(+4),[東] 大竹正博,2860,曇,障害,良,2023年1月22日,2018104994,01101,01102,506800
202310010404,4,2,2,ティートラップ,牡6,60.0,小野寺祐,3:12.3,5,10.4,4.0,466(-6),[西] 五十嵐忠,2860,曇,障害,良,2023年1月22日,2017103381,01123,00422,966002
202310010404,5,7,9,マイネルグロース,牡5,60.0,草野太郎,3:12.4,クビ,18.4,8.0,486(+18),[東] 金成貴史,2860,曇,障害,良,2023年1月22日,2018101771,01113,01132,546800
202310010404,6,6,8,イロエンピツ,牝5,58.0,難波剛健,3:12.7,2,11.3,6.0,486(-6),[西] 大根田裕,2860,曇,障害,良,2023年1月22日,2018109129,01066,01032,149033
202310010404,7,1,1,ドラウプニル,セ7,60.0,伴啓太,3:13.1,2.1/2,5.5,3.0,490(+2),[東] 黒岩陽一,2860,曇,障害,良,2023年1月22日,2016104429,01149,01133,790005
202310010404,8,8,12,イメル,牡7,57.0,小牧加矢,3:15.0,大,10.9,5.0,492(-2),[西] 音無秀孝,2860,曇,障害,良,2023年1月22日,2016102668,01196,01002,346803
202310010404,9,5,5,オノーレペスカ,牝7,58.0,江田勇亮,3:18.3,大,22.8,9.0,444(-12),[東] 小桧山悟,2860,曇,障害,良,2023年1月22日,2016102184,01023,01005,082031
202310010404,10,7,10,フミローグ,セ4,59.0,石神深一,3:19.7,8,31.1,10.0,452(0),[東] 鹿戸雄一,2860,曇,障害,良,2023年1月22日,2019104013,01059,01097,362803
202310010404,11,8,11,オーマオ,牡7,60.0,小坂忠士,3:19.8,3/4,64.5,11.0,458(+6),[西] 村山明,2860,曇,障害,良,2023年1月22日,2016105216,01063,01107,758005
202310010404,12,6,7,ベストインクラス,牡5,60.0,大庭和弥,3:23.1,大,101.5,12.0,506(+2),[東] 伊藤伸一,2860,曇,障害,良,2023年1月22日,2018104420,01061,01031,055700
202310010405,1,5,10,ベレザニーニャ,牝3,54.0,小崎綾也,1:50.3,,21.0,9.0,458(0),[西] 小崎憲,1800,曇,芝,良,2023年1月22日,2020106746,01152,01085,798008
202310010405,2,8,16,ウマピョイ,牝3,53.0,角田大和,1:50.5,1.1/2,13.3,6.0,440(0),[西] 角田晃一,1800,曇,芝,良,2023年1月22日,2020105478,01186,01121,333031
202310010405,3,1,1,ビヨンドザドリーム,牡3,56.0,西村淳也,1:50.5,クビ,4.2,1.0,422(0),[西] 中内田充,1800,曇,芝,良,2023年1月22日,2020102736,01171,01137,808800
202310010405,4,8,15,ガーランドスタイル,牡3,56.0,吉田隼人,1:50.9,2,4.2,2.0,446(0),[西] 橋口慎介,1800,曇,芝,良,2023年1月22日,2020103585,01095,01154,486800
202310010405,5,2,4,ナムララジベラ,牝3,54.0,高倉稜,1:51.0,1/2,7.4,4.0,454(0),[西] 杉山晴紀,1800,曇,芝,良,2023年1月22日,2020101288,01130,01157,972002
202310010405,6,7,14,タイキウルトラ,牡3,56.0,藤岡康太,1:51.3,1.3/4,12.4,5.0,464(0),[西] 橋田満,1800,曇,芝,良,2023年1月22日,2020106815,01116,00362,536800
202310010405,7,4,8,デルマスソバライ,牝3,51.0,鷲頭虎太,1:51.4,1/2,44.6,13.0,446(0),[西] 千田輝彦,1800,曇,芝,良,2023年1月22日,2020102105,01202,01120,274002
202310010405,8,6,12,タイセイリリック,牝3,54.0,北村友一,1:51.5,3/4,32.0,12.0,422(0),[西] 小林真也,1800,曇,芝,良,2023年1月22日,2020101867,01102,01185,224007
202310010405,9,3,6,トプシー,牝3,54.0,富田暁,1:51.5,クビ,15.7,7.0,404(0),[西] 吉田直弘,1800,曇,芝,良,2023年1月22日,2020101643,01168,01101,708800
202310010405,10,1,2,オーロラバローズ,牝3,54.0,菱田裕二,1:51.7,1.1/2,19.2,8.0,442(0),[西] 長谷川浩,1800,曇,芝,良,2023年1月22日,2020101080,01144,01173,859007
202310010405,11,3,5,ルクスシャロン,牝3,54.0,藤岡佑介,1:51.9,1.1/4,6.5,3.0,454(0),[西] 四位洋文,1800,曇,芝,良,2023年1月22日,2020104307,01093,01184,397803
202310010405,12,4,7,テイエムユキフブキ,牝3,54.0,浜中俊,1:52.7,5,25.9,11.0,470(0),[西] 鈴木孝志,1800,曇,芝,良,2023年1月22日,2020104253,01115,01111,356002
202310010405,13,5,9,アイビーデゼル,牝3,53.0,松本大輝,1:53.2,3,82.7,15.0,430(0),[西] 吉村圭司,1800,曇,芝,良,2023年1月22日,2020106167,01191,01130,270031
202310010405,14,6,11,コントロッロ,牡3,56.0,古川吉洋,1:53.9,4,69.1,14.0,542(0),[西] 松永昌博,1800,曇,芝,良,2023年1月22日,2020104795,01015,01083,417030
202310010405,15,2,3,ジャージー,牡3,56.0,勝浦正樹,1:54.0,クビ,128.7,16.0,546(0),[西] 森田直行,1800,曇,芝,良,2023年1月22日,2020100913,01025,01142,789002
202310010405,16,7,13,ラミュロス,牝3,50.0,永島まな,1:54.2,1.1/4,21.9,10.0,388(0),[西] 角田晃一,1800,曇,芝,良,2023年1月22日,2020103115,01187,01121,310007
202310010406,1,5,10,カミーロ,牡3,55.0,松本大輝,1:09.2,,19.6,10.0,486(+20),[西] 石橋守,1200,曇,芝,良,2023年1月22日,2020102027,01191,01140,045803
202310010406,2,3,6,ピースフルナイト,牝3,54.0,吉田隼人,1:09.4,3/4,8.8,4.0,392(-6),[西] 高野友和,1200,曇,芝,良,2023年1月22日,2020106821,01095,01117,536800
202310010406,3,6,12,アスキーアート,牝3,54.0,原田和真,1:09.4,クビ,217.2,17.0,406(-14),[東] 小野次郎,1200,曇,芝,良,2023年1月22日,2020106149,01143,01125,629800
202310010406,4,2,4,タツダイヤモンド,牡3,56.0,藤岡康太,1:09.5,1/2,4.6,2.0,484(+16),[西] 鮫島一歩,1200,曇,芝,良,2023年1月22日,2020104613,01116,01046,124033
202310010406,5,2,3,カシノインディード,牡3,56.0,北村友一,1:09.5,ハナ,49.2,13.0,454(+2),[西] 牧田和弥,1200,曇,芝,良,2023年1月22日,2020104175,01102,01123,514009
202310010406,6,4,7,ゴコウサス,牡3,56.0,浜中俊,1:09.6,3/4,4.2,1.0,458(+6),[西] 笹田和秀,1200,曇,芝,良,2023年1月22日,2020104758,01115,01104,370008
202310010406,7,8,18,モノセーラス,牝3,50.0,永島まな,1:09.7,アタマ,10.1,5.0,396(-8),[西] 中村直也,1200,曇,芝,良,2023年1月22日,2020106644,01187,01186,601031
202310010406,8,6,11,メイショウタイジュ,牡3,56.0,田中健,1:09.7,クビ,34.0,11.0,434(-4),[西] 南井克巳,1200,曇,芝,良,2023年1月22日,2020106736,01114,01049,523005
202310010406,9,8,16,ヨドノルーキー,牡3,56.0,藤岡佑介,1:09.7,クビ,188.7,16.0,392(+2),[西] 飯田雄三,1200,曇,芝,良,2023年1月22日,2020100891,01093,01050,471002
202310010406,10,5,9,アナザームーン,牡3,53.0,佐々木大,1:09.8,クビ,107.8,15.0,462(+4),[東] 水野貴広,1200,曇,芝,良,2023年1月22日,2020106055,01197,01094,029007
202310010406,11,7,15,ウィルオブラガー,牡3,53.0,大久保友,1:10.0,1.1/4,13.6,7.0,496(+4),[西] 清水久詞,1200,曇,芝,良,2023年1月22日,2020106537,01194,01110,248031
202310010406,12,7,13,ハナサキポプラ,牝3,54.0,長岡禎仁,1:10.1,1/2,49.2,14.0,430(-4),[西] 杉山佳明,1200,曇,芝,良,2023年1月22日,2020100441,01142,01178,018033
202310010406,13,8,17,シンリンゲンカイ,牝3,53.0,角田大和,1:10.1,ハナ,13.6,6.0,454(+2),[東] 石栗龍彦,1200,曇,芝,良,2023年1月22日,2020101492,01186,01043,714031
202310010406,14,1,2,トーホウビエント,牝3,54.0,菱田裕二,1:10.5,2.1/2,6.6,3.0,442(-2),[西] 高橋亮,1200,曇,芝,良,2023年1月22日,2020101759,01144,01136,965800
202310010406,15,3,5,トーホウランボ,牝3,54.0,富田暁,1:10.5,クビ,17.3,9.0,416(-12),[西] 川村禎彦,1200,曇,芝,良,2023年1月22日,2020101762,01168,01003,965800
202310010406,16,1,1,エイユーマックス,牡3,56.0,西村淳也,1:10.7,3/4,13.7,8.0,478(+4),[西] 岡田稲男,1200,曇,芝,良,2023年1月22日,2020106395,01171,01066,589007
202310010406,17,4,8,テセラフィリア,牝3,51.0,鷲頭虎太,1:10.7,クビ,378.4,18.0,426(+6),[西] 高橋義忠,1200,曇,芝,良,2023年1月22日,2020100329,01202,01129,338031
202310010406,18,7,14,サトノラピス,牝3,51.0,今村聖奈,1:11.0,1.3/4,46.9,12.0,444(-4),[西] 須貝尚介,1200,曇,芝,良,2023年1月22日,2020103775,01193,01105,790031
202310010407,1,4,4,ブレイヴロッカー,牡3,56.0,藤岡康太,2:03.7,,4.2,3.0,452(-2),[西] 本田優,2000,曇,芝,良,2023年1月22日,2020102870,01116,01099,758005
202310010407,2,8,8,ラバタンシン,牡3,53.0,今村聖奈,2:03.9,3/4,5.5,4.0,490(+2),[西] 寺島良,2000,曇,芝,良,2023年1月22日,2020102941,01193,01158,415800
202310010407,3,1,1,アスターブジエ,牡3,56.0,西村淳也,2:03.9,クビ,4.0,2.0,452(-10),[西] 中竹和也,2000,曇,芝,良,2023年1月22日,2020103111,01171,01039,935003
202310010407,4,5,5,シェアザグローリー,牡3,56.0,北村友一,2:04.1,1.1/2,2.6,1.0,538(-2),[西] 梅田智之,2000,曇,芝,良,2023年1月22日,2020102661,01102,01084,226800
202310010407,5,3,3,プロヴァーブ,牝3,54.0,藤岡佑介,2:04.3,1.1/4,11.4,5.0,416(-8),[西] 佐々木晶,2000,曇,芝,良,2023年1月22日,2020105634,01093,00429,788800
202310010407,6,2,2,メイショウタクボク,牡3,55.0,角田大和,2:04.5,1.1/4,26.4,7.0,480(-2),[西] 高橋亮,2000,曇,芝,良,2023年1月22日,2020104000,01186,01136,523005
202310010407,7,7,7,ドゥワー,牝3,54.0,丹内祐次,2:05.0,3,12.7,6.0,444(+4),[東] 小笠倫弘,2000,曇,芝,良,2023年1月22日,2020104887,01091,01076,716800
202310010407,8,6,6,アプレイザー,牡3,56.0,菱田裕二,2:07.8,大,153.3,8.0,420(+2),[西] 森田直行,2000,曇,芝,良,2023年1月22日,2020100394,01144,01142,851009
202310010408,1,5,10,サトノスライヴ,牡6,57.0,亀田温心,1:45.7,,7.5,5.0,524(+4),[西] 南井克巳,1700,曇,ダート,稍重,2023年1月22日,2017104056,01176,01049,790031
202310010408,2,5,9,シルバーブレッド,牡4,57.0,菱田裕二,1:45.7,アタマ,15.3,6.0,422(-2),[西] 石坂公一,1700,曇,ダート,稍重,2023年1月22日,2019103055,01144,01166,689033
202310010408,3,4,7,ガラパゴス,牡4,57.0,藤岡康太,1:45.8,1/2,3.5,1.0,494(0),[西] 野中賢二,1700,曇,ダート,稍重,2023年1月22日,2019102161,01116,01098,045803
202310010408,4,4,8,グローバルブラッド,牡4,56.0,角田大和,1:45.8,クビ,6.0,4.0,486(-8),[西] 藤岡健一,1700,曇,ダート,稍重,2023年1月22日,2019103006,01186,01062,373008
202310010408,5,3,6,エルザストラウム,牝4,52.0,今村聖奈,1:46.0,3/4,5.4,3.0,462(+14),[西] 武幸四郎,1700,曇,ダート,稍重,2023年1月22日,2019104688,01193,01160,415800
202310010408,6,7,14,サトミノマロン,牡4,57.0,丹内祐次,1:46.1,3/4,5.2,2.0,530(+4),[東] 鈴木伸尋,1700,曇,ダート,稍重,2023年1月22日,2019101661,01091,01026,425031
202310010408,7,6,11,ディーエスボンバー,牡5,58.0,古川吉洋,1:46.5,2.1/2,52.7,11.0,502(-8),[西] 岡田稲男,1700,曇,ダート,稍重,2023年1月22日,2018103094,01015,01066,970007
202310010408,8,1,1,テイエムシップ,牡4,57.0,国分優作,1:46.6,1/2,16.0,7.0,518(0),[西] 飯田雄三,1700,曇,ダート,稍重,2023年1月22日,2019107031,01125,01050,356002
202310010408,9,2,3,ブラックワンダー,セ7,55.0,土田真翔,1:46.8,3/4,108.0,14.0,454(-6),[東] 尾形和幸,1700,曇,ダート,稍重,2023年1月22日,2016103103,01198,01141,735033
202310010408,10,1,2,ブレイヴルーラー,牡4,57.0,水口優也,1:47.3,3,208.1,16.0,504(0),[西] 藤沢則雄,1700,曇,ダート,稍重,2023年1月22日,2019103109,01133,01041,065803
202310010408,11,8,16,チャールストン,セ4,57.0,原田和真,1:47.4,1/2,119.2,15.0,480(-37),[東] 小桧山悟,1700,曇,ダート,稍重,2023年1月22日,2019101814,01143,01005,082031
202310010408,12,2,4,サノラキ,牡4,53.0,永島まな,1:47.6,1.1/4,41.5,10.0,486(-8),[東] 中舘英二,1700,曇,ダート,稍重,2023年1月22日,2019102178,01187,01153,735033
202310010408,13,7,13,セイウンガレオン,牡4,57.0,勝浦正樹,1:47.6,クビ,66.8,13.0,540(+14),[東] 奥平雅士,1700,曇,ダート,稍重,2023年1月22日,2019103158,01025,01074,897009
202310010408,14,6,12,エイシンティップス,牡5,55.0,大久保友,1:47.6,クビ,23.0,8.0,478(-4),[西] 大久保龍,1700,曇,ダート,稍重,2023年1月22日,2018105939,01194,01058,785800
202310010408,15,3,5,バンクロール,牡4,57.0,田中健,1:47.8,3/4,36.0,9.0,458(-4),[西] 田中克典,1700,曇,ダート,稍重,2023年1月22日,2019106499,01114,01180,413800
202310010408,16,8,15,ブールタング,セ5,58.0,小崎綾也,1:47.9,1/2,63.4,12.0,518(+8),[西] 小崎憲,1700,曇,ダート,稍重,2023年1月22日,2018102039,01152,01085,948006
202310010409,1,2,2,ビップシュプリーム,牝4,56.0,松若風馬,1:08.8,,20.4,8.0,508(-2),[西] 松下武士,1200,小雨,芝,良,2023年1月22日,2019105241,01154,01149,524030
202310010409,2,8,11,ダレモトメラレナイ,牝4,56.0,丹内祐次,1:09.0,1.1/4,2.8,1.0,476(-4),[東] 竹内正洋,1200,小雨,芝,良,2023年1月22日,2019100292,01091,01152,353803
202310010409,3,8,12,サミュエル,牝4,56.0,勝浦正樹,1:09.1,クビ,13.9,5.0,460(-10),[東] 菊沢隆徳,1200,小雨,芝,良,2023年1月22日,2019101031,01025,01115,320803
202310010409,4,7,9,ナバロン,牡4,58.0,吉田隼人,1:09.2,1/2,4.2,2.0,494(-2),[西] 杉山佳明,1200,小雨,芝,良,2023年1月22日,2019102456,01095,01178,487800
202310010409,5,4,4,ラナキラ,牝5,56.0,藤岡佑介,1:09.2,クビ,6.2,3.0,452(+2),[東] 尾関知人,1200,小雨,芝,良,2023年1月22日,2018102069,01093,01103,788800
202310010409,6,1,1,ユキヤナギ,牝4,56.0,的場勇人,1:09.3,クビ,117.5,12.0,446(+6),[東] 的場均,1200,小雨,芝,良,2023年1月22日,2019101032,01108,01063,895030
202310010409,7,7,10,ショウナンアメリア,牝4,56.0,西村淳也,1:09.3,ハナ,14.9,7.0,464(+6),[東] 奥村武,1200,小雨,芝,良,2023年1月22日,2019101262,01171,01145,331002
202310010409,8,6,7,クランシリーニー,牝4,56.0,菱田裕二,1:09.3,クビ,7.8,4.0,496(0),[西] 新谷功一,1200,小雨,芝,良,2023年1月22日,2019102009,01144,01172,687033
202310010409,9,3,3,テセウス,牡5,58.0,長岡禎仁,1:09.6,1.3/4,42.6,11.0,462(+8),[東] 奥平雅士,1200,小雨,芝,良,2023年1月22日,2018106601,01142,01074,629800
202310010409,10,5,6,ショウナンナウシカ,牝4,56.0,浜中俊,1:09.9,1.1/2,23.3,9.0,464(+6),[東] 大竹正博,1200,小雨,芝,良,2023年1月22日,2019104995,01115,01102,331002
202310010409,11,5,5,テンジュイン,牝6,56.0,藤岡康太,1:10.0,3/4,14.3,6.0,456(0),[西] 千田輝彦,1200,小雨,芝,良,2023年1月22日,2017101991,01116,01120,471033
202310010409,12,6,8,ロックユアハート,牝4,56.0,小崎綾也,1:10.1,3/4,24.1,10.0,454(0),[西] 矢作芳人,1200,小雨,芝,良,2023年1月22日,2019106682,01152,01075,831800
202310010410,1,8,12,メイショウブレゲ,牡4,57.0,今村聖奈,2:41.6,,6.5,2.0,464(0),[西] 本田優,2600,小雨,芝,良,2023年1月22日,2019104091,01193,01099,523005
202310010410,2,3,3,ミステリーウェイ,セ5,58.0,吉田隼人,2:41.9,2,7.5,3.0,494(-4),[西] 小林真也,2600,小雨,芝,良,2023年1月22日,2018104638,01095,01185,415800
202310010410,3,2,2,シーグラス,牝4,55.0,丹内祐次,2:42.0,クビ,7.9,4.0,426(-8),[東] 武藤善則,2600,小雨,芝,良,2023年1月22日,2019100796,01091,01064,546800
202310010410,4,1,1,サトノシャローム,牡6,58.0,藤岡康太,2:42.0,アタマ,13.7,5.0,506(-8),[西] 池江泰寿,2600,小雨,芝,良,2023年1月22日,2017105339,01116,01071,790031
202310010410,5,6,8,ブローザホーン,牡4,57.0,西村淳也,2:42.0,ハナ,14.0,6.0,428(0),[東] 中野栄治,2600,小雨,芝,良,2023年1月22日,2019105748,01171,01010,851009
202310010410,6,8,13,アルバーシャ,牡5,58.0,菱田裕二,2:42.1,3/4,40.8,10.0,510(+12),[西] 岡田稲男,2600,小雨,芝,良,2023年1月22日,2018100696,01144,01066,003060
202310010410,7,7,11,シホノスペランツァ,牡4,57.0,浜中俊,2:42.2,クビ,1.8,1.0,490(+12),[西] 寺島良,2600,小雨,芝,良,2023年1月22日,2019105654,01115,01158,262033
202310010410,8,5,6,ジャンカズマ,牡5,58.0,野中悠太,2:42.2,クビ,36.3,9.0,480(+4),[西] 安田翔伍,2600,小雨,芝,良,2023年1月22日,2018105308,01158,01164,879800
202310010410,9,4,5,ハーツオブシャカ,牡5,58.0,北村友一,2:42.4,3/4,30.1,8.0,470(-6),[西] 鮫島一歩,2600,小雨,芝,良,2023年1月22日,2018106357,01102,01046,888800
202310010410,10,6,9,マイネルメサイア,牡4,57.0,丸山元気,2:42.4,クビ,23.1,7.0,486(+4),[東] 水野貴広,2600,小雨,芝,良,2023年1月22日,2019100788,01127,01094,546800
202310010410,11,7,10,ウインミニヨン,牝5,56.0,松若風馬,2:42.6,1.1/4,112.1,13.0,424(0),[西] 長谷川浩,2600,小雨,芝,良,2023年1月22日,2018101642,01154,01173,494800
202310010410,12,4,4,サンデージャック,牡5,58.0,勝浦正樹,2:42.7,クビ,52.4,11.0,478(+2),[西] 宮本博,2600,小雨,芝,良,2023年1月22日,2018105260,01025,01073,199031
202310010410,13,5,7,スカイテラス,牡6,58.0,富田暁,2:42.8,3/4,91.8,12.0,506(+4),[東] 和田正一,2600,小雨,芝,良,2023年1月22日,2017101556,01168,01114,911800
